"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000040213",50.3541568599706,0.96286312632558,0.205596831051136,4.68325859597563,2.82349936032621e-06,2.80297916930776e-05,0.96286312632558,1.9491743278221
"ENSMUSG00000019929",159.494195899749,1.44431868961922,0.308472571910179,4.68216243886919,2.83864392774801e-06,2.81415835422416e-05,1.44431868961922,2.72134277980556
"ENSMUSG00000054434",291.778170072155,-0.729249766422089,0.155750821836729,-4.68215677979889,2.83872231564355e-06,2.81415835422416e-05,0.729249766422089,-1.65777678655971
"ENSMUSG00000015243",405.415524232187,0.913336503288486,0.195316519568963,4.67618666001265,2.92258604696202e-06,2.89325835422596e-05,0.913336503288486,1.88339617305387
"ENSMUSG00000028463",13.5471275224336,1.58117527373668,0.338304189234794,4.67382705875774,2.95638304965784e-06,2.91945607549911e-05,1.58117527373668,2.99213501061156
"ENSMUSG00000031629",227.67167794391,-0.646417814201129,0.138314350794324,-4.67354117984738,2.96050312192845e-06,2.92061856598025e-05,0.646417814201129,-1.56527681254571
"ENSMUSG00000027654",144.733654930468,-0.614682755721218,0.131555581828721,-4.67241866271781,2.97673412572203e-06,2.93459299028502e-05,0.614682755721218,-1.53122124914641
"ENSMUSG00000032726",7.9842463591847,2.35409892208536,0.503888616441405,4.67186367239377,2.98479049769939e-06,2.94049471638818e-05,2.35409892208536,5.11274800947288
"ENSMUSG00000023982",14.1795714677434,1.3699084941594,0.293254637277813,4.67139584518019,2.99159783360703e-06,2.94369297966491e-05,1.3699084941594,2.58454172630816
"ENSMUSG00000022314",4796.07595110558,-0.649580962673708,0.13925810896157,-4.66458267685488,3.09243982027489e-06,3.03811895482885e-05,0.649580962673708,-1.56871248994914
"ENSMUSG00000032192",39.7279307261003,0.891890914518104,0.191364583323847,4.66068955407885,3.15151767444111e-06,3.08974879800624e-05,0.891890914518104,1.85560664096269
"ENSMUSG00000049281",13.8351974415756,2.02706576049636,0.435114162381434,4.65869864911309,3.18214637076655e-06,3.11762560986963e-05,2.02706576049636,4.07575056188304
"ENSMUSG00000055912",31.8395727220102,1.16977513168882,0.251117079760384,4.65828581952699,3.18853311103486e-06,3.12172993627575e-05,1.16977513168882,2.2497662780965
"ENSMUSG00000072844",9.03081043400314,3.09348276381046,0.664197148322174,4.65747673205899,3.20108589575517e-06,3.13186131095716e-05,3.09348276381046,8.53554198629038
"ENSMUSG00000000791",25.2790225828769,1.54644810264877,0.332148117239221,4.65589904739692,3.22569973037878e-06,3.15377084444329e-05,1.54644810264877,2.92097113723822
"ENSMUSG00000028262",4.77886545606622,4.35197013009791,0.935146024243826,4.65378669990816,3.25893932723187e-06,3.1818894902169e-05,4.35197013009791,20.4208374989981
"ENSMUSG00000041431",1686.59339472944,-0.586194336165897,0.126082703465815,-4.64928431935814,3.33088790061761e-06,3.24990340083611e-05,0.586194336165897,-1.50128131184005
"ENSMUSG00000089875",28.1046350561517,-1.84227716219626,0.396282336303072,-4.64890052729301,3.33709091138232e-06,3.25372089822218e-05,1.84227716219626,-3.58575560666202
"ENSMUSG00000030677",1325.227098819,-0.614387544069651,0.132188015031147,-4.64783092419448,3.35443680624769e-06,3.26839021053187e-05,0.614387544069651,-1.53090795486354
"ENSMUSG00000089857",18.1193603558252,-1.05182598832242,0.226378125756093,-4.64632342373789,3.37903101448208e-06,3.29009695625308e-05,1.05182598832242,-2.07315213225526
"ENSMUSG00000040594",50.9016181535384,-0.863454184956208,0.185921030206826,-4.64419858256846,3.41399068893199e-06,3.32185970732656e-05,0.863454184956208,-1.81938918813711
"ENSMUSG00000028484",1943.80602645788,-0.62630428571925,0.135067738705182,-4.63696432414782,3.53563407835773e-06,3.43316594102186e-05,0.62630428571925,-1.54360570999933
"ENSMUSG00000026342",116.221089829094,0.762417267997437,0.164503277728055,4.63466308104701,3.57519290474458e-06,3.46920699486349e-05,0.762417267997437,1.69633048482574
"ENSMUSG00000097664",9.92716913096738,-2.52865190829714,0.545618330340294,-4.63447022888703,3.5785272749024e-06,3.47007225032515e-05,2.52865190829714,-5.77032232312778
"ENSMUSG00000021377",8370.45681578559,-0.855491772290416,0.184693347377898,-4.63195769872538,3.62224173969619e-06,3.51006590410123e-05,0.855491772290416,-1.80937541285619
"ENSMUSG00000038173",8.2753055769482,-1.6427713837006,0.354696851352257,-4.63148002988368,3.6306102174146e-06,3.51577701081062e-05,1.6427713837006,-3.12265110111559
"ENSMUSG00000087589",18.7634603324917,1.31893877408476,0.284841499779017,4.63043052051056,3.64906215816171e-06,3.53123821654259e-05,1.31893877408476,2.49482526476348
"ENSMUSG00000039238",5.06205151627905,3.75146762096318,0.810355861175184,4.62940764755225,3.66713228326293e-06,3.54630913655774e-05,3.75146762096318,13.4680364058542
"ENSMUSG00000047878",80.7747642136322,0.929552712450496,0.200832051049366,4.62850778844062,3.68310014477162e-06,3.55932793582488e-05,0.929552712450496,1.90468538330169
"ENSMUSG00000062345",158.977789432807,1.94218260162224,0.41974627206088,4.62703954959854,3.7092970187339e-06,3.58220757635172e-05,1.94218260162224,3.84286581579029
"ENSMUSG00000038648",237.143004312302,0.601635514522124,0.130053227414347,4.62607139002652,3.72666891748655e-06,3.59653930990584e-05,0.601635514522124,1.5174358363945
"ENSMUSG00000005611",674.238580815657,1.35121889275096,0.292147750857469,4.62512166800895,3.74378575102827e-06,3.60985943992931e-05,1.35121889275096,2.55127584604802
"ENSMUSG00000035873",44.1809428399765,1.0543223933999,0.228004871887318,4.6241222157786,3.76188025205425e-06,3.62068230763433e-05,1.0543223933999,2.07674257075025
"ENSMUSG00000021583",982.716361435937,0.59943164089863,0.129713740055282,4.62118847735916,3.81547938031769e-06,3.66978334981673e-05,0.59943164089863,1.51511955770921
"ENSMUSG00000000303",16.4778445184179,1.53211338347505,0.331678553911128,4.61927177807696,3.8508918385632e-06,3.70133758177461e-05,1.53211338347505,2.89209187381363
