"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000028121",33.1744060548521,-0.673909971298233,0.227332405613951,-2.96442546093779,0.00303248698772239,0.0241434187243347,0.673909971298233,-1.5953909191075
"ENSMUSG00000039384",14.057759831214,0.609965462912436,0.205763237677411,2.96440447670599,0.00303269380944158,0.0241434187243347,0.609965462912436,1.52622267184391
"ENSMUSG00000025408",24.0769498271528,0.730484174926046,0.246562989061546,2.96266758326695,0.00304985739707506,0.0242645642433534,0.730484174926046,1.65919583176386
"ENSMUSG00000060224",20.0741975968318,-0.659327664411597,0.222602806617067,-2.96190184855039,0.00305745231443385,0.024309475767887,0.659327664411597,-1.57934643330001
"ENSMUSG00000052085",32.0814058501086,-0.66777245434706,0.225553050778182,-2.96060040883142,0.00307040018680302,0.0243813242859065,0.66777245434706,-1.58861821939149
"ENSMUSG00000102349",39.0511269256543,2.17780167670506,0.735549235430799,2.96078300649658,0.00306858053321696,0.0243813242859065,2.17780167670506,4.52463581946488
"ENSMUSG00000093843",7.98624860972429,1.30893654898946,0.442396748342346,2.95873908181745,0.00308900522151451,0.0245134488202555,1.30893654898946,2.47758842662983
"ENSMUSG00000025746",24.5087042983794,1.58825414139653,0.536857576585643,2.95842735702392,0.00309213112098451,0.0245226454741182,1.58825414139653,3.00685258879198
"ENSMUSG00000010797",37.7456642689994,-0.827868081418818,0.280077753684,-2.95585090400599,0.00311807780463001,0.0247126992945469,0.827868081418818,-1.77506035738715
"ENSMUSG00000024014",143.549137189857,0.696245388442966,0.235638155775688,2.95472261761268,0.00312950281029791,0.0247560352385685,0.696245388442966,1.62028251817902
"ENSMUSG00000088185",27.9987157166547,0.701889029506159,0.237988774535011,2.94925267327221,0.00318543423911417,0.0250712175877755,0.701889029506159,1.6266332726346
"ENSMUSG00000038301",688.361192685449,0.626211244494737,0.212427445479382,2.94788294931277,0.00319958187717959,0.0250937582674396,0.626211244494737,1.54350616412833
"ENSMUSG00000054027",16.2283419422598,-0.680269056481948,0.230786504537844,-2.94761194049974,0.00320238785622013,0.0250937582674396,0.680269056481948,-1.60243857528494
"ENSMUSG00000036957",34.6181437459587,-0.674522906507526,0.228885141997369,-2.94699297919164,0.00320880488779197,0.0251272364693229,0.674522906507526,-1.59606887182448
"ENSMUSG00000050390",32.5496100042653,-0.649228535930499,0.220315616526012,-2.94681124364985,0.0032106912405255,0.0251272364693229,0.649228535930499,-1.56832932601162
"ENSMUSG00000038067",61.7938616863798,1.6404923763121,0.557361387903951,2.94331902409215,0.0032471361217096,0.025348807782939,1.6404923763121,3.11772218216216
"ENSMUSG00000064065",15.4996778545445,-0.840602441005452,0.285784136989845,-2.94138943420545,0.00326743465021104,0.0254435401525178,0.840602441005452,-1.79079778759344
"ENSMUSG00000026179",63.4437047402577,-0.605815949934078,0.205986650197049,-2.94104471991048,0.00327107305623942,0.0254559724045798,0.605815949934078,-1.52183922166624
"ENSMUSG00000043415",16.0304866039025,-0.747991528420336,0.254604996015847,-2.93785094607405,0.00330495877433518,0.0256556170857016,0.747991528420336,-1.67945312402399
"ENSMUSG00000045930",275.729242091923,-0.627669796350649,0.213711262874168,-2.93699914505778,0.00331405017404121,0.0256991156741629,0.627669796350649,-1.54506742421033
"ENSMUSG00000037922",14.5674301731542,-1.0223131497446,0.348582945779614,-2.93276869141769,0.00335954083393333,0.0259619664798131,1.0223131497446,-2.03117303800272
"ENSMUSG00000028862",10.6237821087081,0.810532328264771,0.276403826082615,2.93242079804824,0.00336330696691392,0.0259630637501646,0.810532328264771,1.75385846517126
